"TABLA 30 ""OCUPACIÓN APLICABLE A LOS EMPLEADORES DEL SECTOR PRIVADO"".",,,,,,,,,,,,
"Dependiendo de la Categoría Ocupacional que se seleccione, se habilitarán los códigos de Ocupación.",,,,,,,,,,,,
(1) Código que puede ser asumido para la Categoría Ocupacional y (0) No se habilita el registro de esta Ocupación para la Categoría Ocupacional. ,,,,,,,,,,,,
Código,NOMBRE,Ejecutivo,Empleado,Obrero,,,,,,,,
794027,VACIADOR DE CERAMICA EN MOLDES,1,1,1,,,,,,,,
795001,ADOBERO,1,1,1,,,,,,,,
795002,COLADOR DE LADRILLOS Y TEJAS,1,1,1,,,,,,,,
795003,MOLDEADOR DE LADRILLOS Y BALDOSAS,1,1,1,,,,,,,,
795004,OPERADOR DE MAQUINA DE CORTAR LADRILLOS Y TEJAS,1,1,1,,,,,,,,
795005,OPERADOR PRENSA ALTA PRESION PARA LADRILLOS ESPECIALES,1,1,1,,,,,,,,
795006,PREPARADOR DE ADOBES,1,1,1,,,,,,,,
795007,PRENSADOR DE ADOBES CON TROQUEL,1,1,1,,,,,,,,
795008,TEJERO Y ADOBERO A MANO,1,1,1,,,,,,,,
796001,"AYUDANTE DE HORNO DE CERAMICA,ENCENDIDO",1,1,1,,,,,,,,
796002,"CARGADOR-DESCARGADOR DE HORNO,DE CERAMICA",1,1,1,,,,,,,,
796003,FUNDIDOR VIDRIERO,1,1,1,,,,,,,,
796004,"HORNERO,BRIQUETAS",1,1,1,,,,,,,,
796005,"HORNERO,CERAMICA",1,1,1,,,,,,,,
796006,"HORNERO,FABRICACION DE VIDRIO",1,1,1,,,,,,,,
796007,"HORNERO,LOZA Y PORCELANA",1,1,1,,,,,,,,
796008,"HORNERO,MATERIAL REFRACTARIO EXCEPTO TEJAS Y LADRILLOS",1,1,1,,,,,,,,
796009,"HORNERO,PORCELANA",1,1,1,,,,,,,,
796010,"HORNERO,RECOCIDO DEL VIDRIO",1,1,1,,,,,,,,
796011,"HORNERO,TEJAS Y LADRILLOS",1,1,1,,,,,,,,
796012,"HORNERO,TEMPLADO DEL VIDRIO",1,1,1,,,,,,,,
796013,MOLDEADOR DE CRISOLES,1,1,1,,,,,,,,
796014,OPERADOR DE SECADOR DE BRIQUETAS,1,1,1,,,,,,,,
796015,"PREPARADOR DE CAJA DE SECADO,HORNO DE CERAMICA",1,1,1,,,,,,,,
796016,TEMPLADOR DE VIDRIO,1,1,1,,,,,,,,
797001,"ESMERILADOR CON CHORROS DE ARENA,VIDRIO",1,1,1,,,,,,,,
797002,ESMERILADOR VIDRIO O CRISTAL CON CHORRO DE ARENA,1,1,1,,,,,,,,
797003,"GRABADOR DE AGUA FUERTE,CRISTAL",1,1,1,,,,,,,,
797004,GRABADOR DE CERAMICA VIDRIADA,1,1,1,,,,,,,,
797005,GRABADOR DE CRISTAL EN GENERAL,1,1,1,,,,,,,,
797006,GRABADOR DE VIDRIO EN GENERAL,1,1,1,,,,,,,,
797007,PULIDOR DE VIDRIO O CRISTAL EN BAÐO DE ACIDO,1,1,1,,,,,,,,
797008,"TALLADOR DE CRISTALES-VIDRIOS,TALLA DECORATIVA",1,1,1,,,,,,,,
797009,TALLADOR DE VIDRIO O CRISTAL,1,1,1,,,,,,,,
798001,AZOGADOR,1,1,1,,,,,,,,
798002,DECORADOR DE CERAMICA,1,1,1,,,,,,,,
798003,DECORADOR DE VIDRIO,1,1,1,,,,,,,,
798004,ESMALTADOR DE VIDRIO,1,1,1,,,,,,,,
798005,ESMALTADOR DE CERAMICA,1,1,1,,,,,,,,
798006,"FILETERO, DECORADO DE CERAMICA",1,1,1,,,,,,,,
798007,ILUMINADOR DE LOZA Y PORCELANA,1,1,1,,,,,,,,
798008,"PINTOR A PISTOLA,DE LOZA Y PORCELANA",1,1,1,,,,,,,,
798009,PULIDOR DE CERAMICA DORADA,1,1,1,,,,,,,,
798010,"RETOCADOR, DECORADO DE CERAMICA",1,1,1,,,,,,,,
798011,"TRAZADOR, DECORADO DE CERAMICA",1,1,1,,,,,,,,
798012,VIDRIADOR DE CERAMICA,1,1,1,,,,,,,,
799001,EXTRUSOR DE HILOS DE FIBRA DE VIDRIO,1,1,1,,,,,,,,
799002,HILADOR DE VIDRIO,1,1,1,,,,,,,,
799003,"MEZCLADOR DE MATERIALES,FABRICACION DE VIDRIO",1,1,1,,,,,,,,
799004,OPERADOR DE MAQUINA PARA FABRICAR FIBRA VIDRIO,1,1,1,,,,,,,,
799005,OPERADOR DE MAQUINA PARA FABRICAR LANA DE VIDRIO,1,1,1,,,,,,,,
799006,PREPARADOR DE FIBRA DE VIDRIO,1,1,1,,,,,,,,
811001,ABARQUERO,1,1,1,,,,,,,,
811002,ALISADOR DE PRODUCTOS DE CAUCHO,1,1,1,,,,,,,,
811003,AMASADOR DE CAUCHO,1,1,1,,,,,,,,
811004,ARMADOR DE PRODUCTOS DE CAUCHO,1,1,1,,,,,,,,
811005,CALANDRADOR DE CAUCHO,1,1,1,,,,,,,,
811006,CAPATAZ O CONTRAMAESTRE DE LA FAB. DE PRODUCTOS DE CAUCHO,1,1,1,,,,,,,,
811007,CONDUCTOR DE MAQUINA DE ESTIRADO DE CAUCHO,1,1,1,,,,,,,,
811008,CONFECCIONADOR-MONTADOR DE ARTICULOS DE CAUCHO,1,1,1,,,,,,,,
811009,CORTADOR DE CAUCHO,1,1,1,,,,,,,,
811010,ENGOMADOR DE TEJIDOS DE CAUCHO,1,1,1,,,,,,,,
811011,ENSAMBLADOR DE PRODUCTOS DE CAUCHO,1,1,1,,,,,,,,
811012,EXTRUSOR DE CAUCHO,1,1,1,,,,,,,,
811013,IMPREGNADOR DE CAUCHO,1,1,1,,,,,,,,
811014,LUSTRADOR DE CAUCHO,1,1,1,,,,,,,,
811015,MEZCLADOR DE CAUCHO,1,1,1,,,,,,,,
811016,MONTADOR DE PRODUCTOS DE CAUCHO,1,1,1,,,,,,,,
811019,OPERADOR DE CALANDRIA DE CAUCHO,1,1,1,,,,,,,,
811020,OPERADOR DE MAQUINA AMASADORA DE CAUCHO,1,1,1,,,,,,,,
811021,OPERADOR DE MAQUINA CALANDRADORA DE CAUCHO,1,1,1,,,,,,,,
811022,OPERADOR DE MAQUINA ESTIRADORA DE CAUCHO,1,1,1,,,,,,,,
811023,OPERADOR DE PRENSA DE MOLDEAR CAUCHO,1,1,1,,,,,,,,
811024,"VULCANIZADOR ARTIC. CAUCHO, EXCEPTO NEUMATICOS",1,1,1,,,,,,,,
812001,ARMADOR DE PRODUCTOS DE PLASTICO,1,1,1,,,,,,,,
812002,CONFECCIONADOR DE PRODUCTOS DE PLASTICO,1,1,1,,,,,,,,
812003,ENSAMBLADOR DE PRODUCTOS DE PLASTICO,1,1,1,,,,,,,,
812004,EXTRUSOR DE PLASTICO,1,1,1,,,,,,,,
812005,MOLDEADOR DE PLASTICO POR INYECCION,1,1,1,,,,,,,,
812006,MOLDEADOR DE PLASTICO POR COMPRESION,1,1,1,,,,,,,,
812007,MONTADOR DE PRODUCTOS DE PLASTICO,1,1,1,,,,,,,,
812008,OPERAD MAQ. DE MOLDEAR MATERIAS PLASTICAS POR INYECCION,1,1,1,,,,,,,,
812009,OPERAR MAQ. DE MOLDEAR MATERIAS PLASTICAS POR COMPRESION,1,1,1,,,,,,,,
812010,OPERADOR DE MAQUINA DE FABRICAR BOLSAS PLASTICO,1,1,1,,,,,,,,
812011,OPERADOR MAQUINA ESTIRADORA DE PLASTICO,1,1,1,,,,,,,,
812012,OPERADOR DE MAQUINA DE SELLAR PLASTICOS,1,1,1,,,,,,,,
812013,PREPARADOR DE PANELES DE PLASTICO,1,1,1,,,,,,,,
812014,PULIDOR DE PRODUCTOS DE PLASTICO,1,1,1,,,,,,,,
812015,RECORTADOR A MAQUINA DE PROD. DE PLASTICO,1,1,1,,,,,,,,
812016,TALADRADORA DE PRODUCTOS DE PLASTICO,1,1,1,,,,,,,,
813002,"CONFECCIONADOR DE NEUMATICOS,PRIMERA FASE",1,1,1,,,,,,,,
813003,CORTADOR DE ACANALADURAS EN NEUMATICOS,1,1,1,,,,,,,,
813004,CORTADOR DE ESTUAS EN NEUMATICOS,1,1,1,,,,,,,,
813005,"FABRICANTE DE NEUMATICOS,PRIMERA FASE",1,1,1,,,,,,,,
813006,MOLDEADOR DE NEUMATICOS,1,1,1,,,,,,,,
813007,MOLDEADOR Y VULCANIZADOR DE NEUMATICOS,1,1,1,,,,,,,,
813008,RENCAUCHADOR DE NEUMATICOS,1,1,1,,,,,,,,
813009,VULCANIZADOR Y MOLDEADOR DE NEUMATICOS,1,1,1,,,,,,,,
821001,ARMADOR DE CAJAS DE CARTON A MAQUINA,1,1,1,,,,,,,,
821002,CAPATAZ O CONTAMESTRE DE LA CONFECCION DE PRODUCTOS DE PAPE,1,1,1,,,,,,,,
821003,CARTONERO A MAQUINA,1,1,1,,,,,,,,
821004,CONDUCTOR DE MAQUINAS DE FABRICAR TUBOS PAPEL,1,1,1,,,,,,,,
821005,CONDUCTOR DE PRENSA DE EMBUTIR EL CARTON,1,1,1,,,,,,,,
821006,CONFECCIONADOR DE CAJAS DE CARTON,1,1,1,,,,,,,,
821007,CONFECCIONADOR A MAQ. DE BOLSAS Y SOBRES DE PAPEL,1,1,1,,,,,,,,
821008,CONFECCIONADOR DE BOLSAS DE CELOFAN,1,1,1,,,,,,,,
821009,CONFECCIONADOR DE SOBRES A MANO,1,1,1,,,,,,,,
821010,CONFECC. ARTIC. ADORNOS Y FANTASIA EN PAPEL,1,1,1,,,,,,,,
821011,CONFECCIONADOR DE MALETAS DE CARTON,1,1,1,,,,,,,,
821012,CONFECCIONADOR DE PAPEL,1,1,1,,,,,,,,
821013,EMSAMBLADOR DE NAIPES,1,1,1,,,,,,,,
821014,MONTADOR DE CAJAS DE CARTON A MANO O A MAQUINA,1,1,1,,,,,,,,
821015,OPERADOR DE MAQUINA DE FORRAR CARTON,1,1,1,,,,,,,,
821016,OPERADOR DE MAQUINA PEGADORA DE PAPEL EN CARTON,1,1,1,,,,,,,,
821017,OPERADOR DE MAQUINA DE CORTAR Y PEGAR CARTON,1,1,1,,,,,,,,
821018,OPERADOR DE MAQUINA PRENSADORA DE CARTON,1,1,1,,,,,,,,
821019,OPERAD MAQ. PEGADORA Y CERRADORA BOLSAS Y SOBRES,1,1,1,,,,,,,,
821020,OPERADOR MAQ. CONFECCIONAR BOLSAS Y SOBRES PAPEL,1,1,1,,,,,,,,
821021,OPERADOR DE PRENSA DE EMBUTIR CARTON,1,1,1,,,,,,,,
831001,"ARMADOR DE PAGINAS, IMPOSICION",1,1,1,,,,,,,,
831002,"CAJISTA, IMPRENTA",1,1,1,,,,,,,,
831003,COMPAGINADOR DE FOTO-COMPOSICION,1,1,1,,,,,,,,
831004,"COMPOSITOR,IMPOSICION",1,1,1,,,,,,,,
831005,FUNDIDOR DE MONOTIPIA Y TIPOS SUELTOS,1,1,1,,,,,,,,
831006,IMPONEDOR,1,1,1,,,,,,,,
831007,IMPRESOR DE PRUEBAS,1,1,1,,,,,,,,
831008,IMPRESOR EN GENERAL,1,1,1,,,,,,,,
831009,LINOTIPISTA,1,1,1,,,,,,,,
831010,MAQUINISTA DE FOTO-COMPOSICION,1,1,1,,,,,,,,
831011,MINERVISTA,1,1,1,,,,,,,,
831012,MONOTIPISTA,1,1,1,,,,,,,,
831013,OPERADOR DE MAQUINA FUNDIDORA DE TIPOS,1,1,1,,,,,,,,
831014,"OPERADOR DE MAQUINA DE FOTOTIPIA, IMPRENTA",1,1,1,,,,,,,,
831015,OPERADOR DE MONOTIPIA DE FUNDIR,1,1,1,,,,,,,,
831016,OPERADOR DE TECLADO DE MONOTIPIA,1,1,1,,,,,,,,
831017,"PLATINERO, COMPAGINACION",1,1,1,,,,,,,,
831018,"PREPARADOR DE BRAILLE, PLANCHAS DE IMPRENTA",1,1,1,,,,,,,,
831019,PREPARADOR DE PLANCHAS DE IMPRENTA BRAILLE,1,1,1,,,,,,,,
831020,TECLISTA MONOTIPISTA,1,1,1,,,,,,,,
831021,TIPOGRAFO EN GENERAL,1,1,1,,,,,,,,
831022,EMPLEADO O AYUDANTE DE IMPRENTA EN GENERAL,1,1,1,,,,,,,,
832001,CONDUCTOR DE PRENSA DE HELIOGRABADO,1,1,1,,,,,,,,
832002,IMPRESOR DE PAPELES,1,1,1,,,,,,,,
832003,"MAQUINISTA DE ROTATIVA A COLORES,IMPRENTA",1,1,1,,,,,,,,
832004,MAQUINISTA DE OFFSET,1,1,1,,,,,,,,
832005,MAQUINISTA PLATINERO,1,1,1,,,,,,,,
832006,"MARCADOR, INTRODUC. HOJAS EN MAQ. DE IMPRIMIR",1,1,1,,,,,,,,
832007,"OPERAD PRENSA ROTATIVA, OFFSET, CILINDRO, PLATINA, LITOGRAF",1,1,1,,,,,,,,
832008,OTROS OPERADORES DE PRENSA DE IMPRIMIR,1,1,1,,,,,,,,
832009,TIPOGRAFO OPERADOR DE PRENSAS DE IMPRIMIR,1,1,1,,,,,,,,
833001,CLISADOR-ELECTROTIPISTA,1,1,1,,,,,,,,
833002,"ELECTROTIPISTA, IMPRENTA",1,1,1,,,,,,,,
833003,"ESTEREOTIPADOR, IMPRENTA",1,1,1,,,,,,,,
833004,"ESTEREOTIPISTA, IMPRENTA",1,1,1,,,,,,,,
833005,FUNDIDOR ESTEREOTIPISTA,1,1,1,,,,,,,,
833006,GALVANOPLASTISTA O CLISADOR,1,1,1,,,,,,,,
833007,"MATRICEROS, IMPRENTA",1,1,1,,,,,,,,
833008,"MOLDEADOR DE CLISES POR GALVANOPLASTIA, IMPRENTA",1,1,1,,,,,,,,
833009,"REPRODUCTOR DE CLISES, REPRODUCCION EN PLASTICO",1,1,1,,,,,,,,
834001,"GRABADOR A MANO CLISES MADERA, CAUCHO O LINOLEO",1,1,1,,,,,,,,
834002,GRABADOR CON PANTOGRAFO,1,1,1,,,,,,,,
834003,GRABADOR DE IMPRENTA,1,1,1,,,,,,,,
834004,GRABADOR DE PIEDRAS LITOGRAFICAS,1,1,1,,,,,,,,
834005,"GRABADOR PLANCHAS, CILINDROS Y MATRICES METALICO",1,1,1,,,,,,,,
834006,"GRABADOR, BURILISTA, LITOGRAFISTA, GRABADO IMPRENTA",1,1,1,,,,,,,,
834007,"PANTOGRAFISTA, IMPRENTA",1,1,1,,,,,,,,
834008,"TRANSPORTADOR, LITOGRAFIA",1,1,1,,,,,,,,
834009,XILOGRAFO,1,1,1,,,,,,,,
835001,"CLISADOR, FOTOGRABADOR",1,1,1,,,,,,,,
835002,"FOTO-IMPRESOR PLANCHAS IMPRESION, FOTOGRABADO",1,1,1,,,,,,,,
835003,FOTOGRABADOR EN GENERAL,1,1,1,,,,,,,,
835004,"FOTOGRAFO, FOTOGRAB., IMPRESION O REPROD. EN OFFSET",1,1,1,,,,,,,,
835005,"FOTOMECANICO, FOTOGRABADO EN GENERAL",1,1,1,,,,,,,,
835006,"GRABADOR, FOTOGRABADO",1,1,1,,,,,,,,
835007,GRANEADOR DE PLANCHAS PARA CLISES,1,1,1,,,,,,,,
835008,HUECOGRABADORES,1,1,1,,,,,,,,
835009,INSOLADOR DE FOTOGRABADO,1,1,1,,,,,,,,
835010,MONTADOR DE CLISES SOBRE SOPORTE,1,1,1,,,,,,,,
835011,"PASADOR, IMPRENTA",1,1,1,,,,,,,,
835012,"RETOCADOR DE NEGATIVOS,FOTOGRABADO",1,1,1,,,,,,,,
835013,"RETOCADOR DE PLANCHAS DE IMPRESION,FOTOGRABADO",1,1,1,,,,,,,,
835014,TIRADOR DE PRUEBAS DE CLISES GRABADOS,1,1,1,,,,,,,,
835015,"TRANSPORTADOR,FOTOGRABADO",1,1,1,,,,,,,,
836001,"COSEDOR DE PLEIGOS A MAQUINA, ENCUADERNACION",1,1,1,,,,,,,,
836002,"DORADOR A MANO,ENCUADERNACION",1,1,1,,,,,,,,
836003,"ENCOLADOR,ENCUADERNACION",1,1,1,,,,,,,,
836004,ENCUADERNADOR,1,1,1,,,,,,,,
836005,"GRABADOR A MANO O A MAQUINA,ENCUADERNACION",1,1,1,,,,,,,,
836006,"GUILLOTINERO, ENCUADERNACION",1,1,1,,,,,,,,
836007,"RECORTADOR, ENCUADERNACION",1,1,1,,,,,,,,
836008,"REPUJADOR O GRABADOR A MANO O A MAQ,ENCUADERNACION",1,1,1,,,,,,,,
837001,AMPLIADOR DE FOTOGRAFIAS,1,1,1,,,,,,,,
837002,CONDUCTOR MAQ DE REVELAR Y SECAR PELICULA CINEMATOGRAFICA,1,1,1,,,,,,,,
837003,COPIADOR DE FOTOGRAFIAS,1,1,1,,,,,,,,
837004,FOTOGRAFO-AMPLIADOR,1,1,1,,,,,,,,
837005,FOTOGRAFO-REVELADOR,1,1,1,,,,,,,,
837006,FOTOGRAFO-SACADOR DE COPIAS,1,1,1,,,,,,,,
837007,REDUCTOR DE FOTOGRAFIAS,1,1,1,,,,,,,,
837008,REVELADOR DE PELICULAS FOTOGRAFICAS,1,1,1,,,,,,,,
837009,REVELADOR DE RADIOGRAFIAS,1,1,1,,,,,,,,
837010,SACADOR DE COPIAS DE FOTOGRAFIAS,1,1,1,,,,,,,,
837011,SECADOR DE PELICULAS CINEMATOGRAFICAS,1,1,1,,,,,,,,
839001,ESTAMPADOR TEXTILES Y PAPELES PINTADOS MEDIANTE PLANCHAS,1,1,1,,,,,,,,
839002,"IMPRESOR A LA PLANCHA,DE TELAS Y PAPELES PINTADOS",1,1,1,,,,,,,,
839003,IMPRESOR DE TELAS A MAQUINA,1,1,1,,,,,,,,
839004,"IMPRESOR,SERICIGRAFIA",1,1,1,,,,,,,,
839005,OPERADOR DE PRENSA ESTAMPAR EN RELIEVE O SECO,1,1,1,,,,,,,,
839006,"PICADOR DE ESTARCIDORES,SERICIGRAFIA",1,1,1,,,,,,,,
839007,"PREPARADOR DE ESTARCIDORES,SERICIGRAFIA",1,1,1,,,,,,,,
839008,"SERICIGRAFO,IMPRESOR",1,1,1,,,,,,,,
841001,"ACORDEONERO,CONSTRUCTOR",1,1,1,,,,,,,,
841002,"AFINADOR DE INSTRUM. MUSICALES, PIANOS, ORGANOS, ACORDEONES",1,1,1,,,,,,,,
841003,CONST INSTRUM VIENTO DE MADERA O DE METAL,1,1,1,,,,,,,,
841004,"FABRICANTES DE INSTRUMENTOS MUSIC., ARPAS, GUITARRA, VIENTO",1,1,1,,,,,,,,
841005,"GUITARRERO, FABRICANTE DE INSTRUMENTOS DE CUERDA",1,1,1,,,,,,,,
841006,"ORGANERO,CONSTRUCTOR Y AFINADOR",1,1,1,,,,,,,,
841007,"VIOLENERO,CONSTRUCTOR Y AFINADOR",1,1,1,,,,,,,,
842001,BRUCEROS,1,1,1,,,,,,,,
842002,CONFECCIONADOR A MANO DE CEPILLO,1,1,1,,,,,,,,
842003,CONFECCIONADOR DE BROCHAS,1,1,1,,,,,,,,
842004,CONFECCIONADOR DE PINCELES FINOS,1,1,1,,,,,,,,
842005,CONFECCIONADOR DE ESCOBAS A MANO,1,1,1,,,,,,,,
842006,"CONFECCIONADOR DE ESTERAS,ESTERONES",1,1,1,,,,,,,,
842007,"CONFECCIONADOR DE MUEBLES DE CANA,JUNCO,MIMBRE",1,1,1,,,,,,,,
842008,"CONFECC ALFOMBRAS JUNCO,PITA,ESPARTO,FIBRA COCO",1,1,1,,,,,,,,
842009,CONFECCIONADOR A MAQUINA DE BROCHAS Y CEPILLOS,1,1,1,,,,,,,,
842010,CONFECCIONADOR DE TAPIAS DE JUNCO FINO,1,1,1,,,,,,,,
842011,COSEDOR DE ESCOBAS,1,1,1,,,,,,,,
842012,ESCOBERO,1,1,1,,,,,,,,
842013,"ESTERERO EN JUNCO,PITA Y FIBRA DE COCO",1,1,1,,,,,,,,
842014,TEJEDOR DE CAPAZOS,1,1,1,,,,,,,,
842015,TEJEDOR DE CAPAZOS DE JUNCO O ESPARTO,1,1,1,,,,,,,,
842016,TEJEDOR DE CESTOS,1,1,1,,,,,,,,
842017,TEJEDOR DE SERAS Y SERONES,1,1,1,,,,,,,,
842018,TEJEDOR MUEBLES DE MIMBRE,1,1,1,,,,,,,,
842019,"TRENZADOR DE CESTAS,DE SARRIAS",1,1,1,,,,,,,,
842020,TEJEDORES DE ESTERAS Y FUNCOS,1,1,1,,,,,,,,
843001,FABRICANTE DE PIEZAS EN HORMIGON ARMADO,1,1,1,,,,,,,,
843002,FABRICANTE DE PRODUCTOS DE ASBESTOS-CEMENTO,1,1,1,,,,,,,,
843003,FABRICANTE DE PRODUCTOS DE PIEDRA ARTIFICIAL,1,1,1,,,,,,,,
844001,"ABANIQUERO,CONFECCIONADOR DE ABANICOS",1,1,1,,,,,,,,
844002,CANDELERO,1,1,1,,,,,,,,
844003,CERERO,1,1,1,,,,,,,,
844004,CONFECCIONADOR DE MUNECOS Y JUGUETES DE TRAPO,1,1,1,,,,,,,,
844005,CONFECCIONADOR DE SELLOS DE CAUCHO,1,1,1,,,,,,,,
844006,CONFECCIONADOR DE VELAS Y BUJIAS,1,1,1,,,,,,,,
844007,CONFECCIONADOR DE PELUCAS,1,1,1,,,,,,,,
844008,CONFECC.DE ZAPATOS DE RAFIA Y FIBRAS SEMEJANTES,1,1,1,,,,,,,,
844009,CONFECCIONADOR DE OJOTAS O LLANQUES,1,1,1,,,,,,,,
844010,CONFECCIONADOR DE FELPUDOS DE JEBE O LLANTA,1,1,1,,,,,,,,
844011,CONFECCIONADOR DE ARTESANIA CON FIBRA ACRILICA,1,1,1,,,,,,,,
844012,CONFECCIONADOR DE POSTIZOS,1,1,1,,,,,,,,
844013,CONFECCIONADOR DE DIENTES ARTIFICIALES,1,1,1,,,,,,,,
844014,CONFECCIONADOR DE CIERRES,1,1,1,,,,,,,,
844015,"CORTADOR DE CORCHO, FABRICACION DE ARTICULOS",1,1,1,,,,,,,,
844016,"GRABADOR DE MARFIL, HUESO Y PLASTICO",1,1,1,,,,,,,,
844017,"GRABADOR DE HIERRO, MARFIL,PLASTICO O HUESO",1,1,1,,,,,,,,
844029,OPERADOR DE MAQUINA DE FABRICAR LAPICES,1,1,1,,,,,,,,
844030,OPERADOR DE PRENSA DE FAB. TIZAS BLANCAS Y COLOR,1,1,1,,,,,,,,
844031,PREPARADOR DE PLACAS FOTOGRAFICAS,1,1,1,,,,,,,,
844032,MAQUINISTA EN LA FABRICACION DE CABLES,1,1,1,,,,,,,,
844033,TEJEDOR DE DISFRACES,1,1,1,,,,,,,,
851001,"BARNIZADOR, CONSTRUCCION",1,1,1,,,,,,,,
851002,"DECORADOR DE ABORDO, BARCOS",1,1,1,,,,,,,,
851003,ENCALLADOR,1,1,1,,,,,,,,
851004,"PINTOR DE COCHES DE VIAJEROS Y VAGONES, FERROCARRILES",1,1,1,,,,,,,,
851005,"PINTOR DE CONSTRUCCION, CONSERVACION",1,1,1,,,,,,,,
851006,PINTOR DE CONSTRUC.METALICAS Y CASCOS Y BUQUES,1,1,1,,,,,,,,
851007,"PINTOR DE CONSTRUCCION ESCENICAS,CINEMATOGRAFIA",1,1,1,,,,,,,,
851008,"BARNIZADOR,CONSTRUCCION",1,1,1,,,,,,,,
851009,"PINTOR DE DECORADOR DE FONDO,TEATRO,CINE",1,1,1,,,,,,,,
852001,"PINTOR A PINCEL Y RODILLO,EXCEPTO EDIFICIO Y CONSTRUC.",1,1,1,,,,,,,,
852002,"PINTOR A PISTOLA,EXCEPTO DE EDIF.Y CONSTRUCION",1,1,1,,,,,,,,
852003,PINTOR DE AUTOMOVILES,1,1,1,,,,,,,,
852004,PINTOR DE LETREROS Y ROTULOS,1,1,1,,,,,,,,
852005,PINTOR DE ROTULOS,1,1,1,,,,,,,,
852006,PINTOR POR INMERSION,1,1,1,,,,,,,,
852007,"PINTOR-PULVERIZADOR,FABRICACION DE AUTOMOVILES",1,1,1,,,,,,,,
852008,"PINTOR RETOCADOR DE AUTOMOV., CARROC. DE PRODUCTOS EN SERIE",1,1,1,,,,,,,,
852009,"REPARACION DE AUTOMOVILES,PINTOR RETOCADOR",1,1,1,,,,,,,,
852010,"RETOCADOR DE AUTOMOVILES,CARROCERIA",1,1,1,,,,,,,,
852011,"BARNIZADOR,EXCEPTO CONSTRUCCION",1,1,1,,,,,,,,
852012,"LAQUEADOR,EXCEPTO CONSTRUCCION",1,1,1,,,,,,,,
862009,OPERADOR DE MAQ DE AIRE COMPRIM PARA REVEST. CON HORMIGON,1,1,1,,,,,,,,
866001,AISLADOR DE EDIFICIO,1,1,1,,,,,,,,
866002,AISLADOR DE INST.DE REFRIG. Y DE CLIMATIZACION,1,1,1,,,,,,,,
866003,AISLADOR DE TURBINA,1,1,1,,,,,,,,
866004,"INSTALADOR DE MATER.AISLANTE,EN EDIFIC,DE INSONORIZACION",1,1,1,,,,,,,,
866005,"SONIDOS;EN CALDERAS Y TUBERIAS, DE AIRE ACONDICIONADO",1,1,1,,,,,,,,
866006,"IONADO, EQUIPOS DE REGRIGERACION, ETC.",1,1,1,,,,,,,,
866007,INSTALADOR DE MATERIAL DE INSONORIZACION,1,1,1,,,,,,,,
866008,OTROS INSTALADORES DE MATER.AISLANTES DE INSONORIZACION,1,1,1,,,,,,,,
868002,"BUZO (CONSTR. Y REPARA CIMIENTO DE LOS PUENTES, Y DIQUES, M",1,1,1,,,,,,,,
868009,MAESTRO DE OBRAS EN GENERAL,1,1,1,,,,,,,,
868018,REPARADOR DE CHIMINEAS Y TORRES,1,1,1,,,,,,,,
871001,CARGAS DE ENERGIA ELECTRICA,1,1,1,,,,,,,,
871002,"DISPATCHER DE ENERGIA ELECTRICA,REPARTIDOR DE CARGAS",1,1,1,,,,,,,,
871003,"ELECTRICO,DE GENERADOR",1,1,1,,,,,,,,
871004,OPERADOR DE CENTRAL TERMOELECTRICA E HIDROELECTRICAS,1,1,1,,,,,,,,
871005,OPERADOR DE CUADRO DE DISTRIBUCION DE CONTROL,1,1,1,,,,,,,,
871006,OPERADOR DE EQUIPO ELECTROGENO PARTICULAR,1,1,1,,,,,,,,
871007,"OPERADOR DE GENERADOR DE ENERGIA ELECTRICA, INST. PARTICULA",1,1,1,,,,,,,,
871008,OPERADOR DE INSTALACION DE CENTRAL TERMOELECTRICA E HIDROEL,1,1,1,,,,,,,,
871009,OPERADOR DE PLANTA DE FUERZA ENERGIA ELECTRICA,1,1,1,,,,,,,,
871010,OPERADOR DE REACTOR NUCLEAR,1,1,1,,,,,,,,
871011,"OPERADOR DE TURBINA DE CENTRAL ELECTRICA, PLANTA DE FUERZA",1,1,1,,,,,,,,
871012,OPERADOR DE PLANTA TERMOELECTRICA E HIDROELECTRICAS,1,1,1,,,,,,,,
871013,OTROS OPERADORES DE INSTALACIONES DE PRODUCCION DE ENERGIA,1,1,1,,,,,,,,
871014,"REPARTIDOR DE CARGAS,ENERGIA ELECTRICA",1,1,1,,,,,,,,
872001,CONDUCTOR - CHOFER DE MAQUINARIA AGRICOLA,1,1,1,,,,,,,,
872002,FUNIGADOR - CONDUCTOR,1,1,1,,,,,,,,
872003,OPERADOR DE MAQUINARIA DE IRRIGACION ARTIFICIAL,1,1,1,,,,,,,,
872004,TRACTORISTA,1,1,1,,,,,,,,
872006,OPERADOR - COSECHADORA,1,1,1,,,,,,,,
873001,"CONDUCTOR DE COMPRESAS DE AIRE, DE GAS",1,1,1,,,,,,,,
873002,CONDUCTOR DE INSTALACIONES DEPURADORA DE AGUA,1,1,1,,,,,,,,
873003,"FOGONERO DE CALDERA DE VAPOR, EXCEPTO FOGONERO DE BARCO O L",1,1,1,,,,,,,,
873004,GUARDA DE PRENSA DE EMBALSE,1,1,1,,,,,,,,
873005,"GUARDA DE VALVULAS DE DESAGUE, EMBALSE",1,1,1,,,,,,,,
